Campaign,Ad group,Product,UTM,Platform
Legacy - 173 - SF Renters Ins. Quote - Mobile,173-6 - State Farm Renters Insurance Rate Quote,Renters,GM173-6,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,173-7 - State Farm Renters Insurance Rate Estimate,Renters,GM173-7,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,173-8 - State Farm Renters Insurance Quote Online,Renters,GM173-8,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,173-9 - State Farm Renters Insurance Quote,Renters,GM173-9,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM172 - State Farm Insurance Renters,Renters,,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM172 - State Farm Renters,Renters,GD172,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM172 - State Farm Renters Insurance,Renters,,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173,Renters,GM173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - Online Renters Estimate State Farm,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - Online Renters Estimate State Farm Insurance,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - Online Renters Quote State Farm,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - Online Renters Quote State Farm Insurance,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - Renters Estimate State Farm,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - Renters Estimate State Farm Insurance,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - Renters Insurance Estimate State Farm,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - Renters Insurance Quote State Farm,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - Renters Quote State Farm,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - Renters Quote State Farm Insurance,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Insurance Estimate Renters,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Insurance Quote Renters,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Insurance Renters Estimate,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Insurance Renters Estimates,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Insurance Renters Quote,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Insurance Renters Quotes,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Estimate,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Estimate Online,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Estimates,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Insurance Estimate,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Insurance Estimate Online,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Insurance Quote,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Insurance Quote Online,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Insurance Rate Estimate,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Insurance Rate Quote,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Online Estimate,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Online Quote,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Quote,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Quote Online,Renters,GD173,Google
Legacy - 173 - SF Renters Ins. Quote - Mobile,GM173 - State Farm Renters Quotes,Renters,GD173,Google
Legacy - Call  - Product Pack - 273 - Renters Ins. Quote - Mobile,273-1 Renters Insurance Quote,Renters,,Google
Legacy - Call  - Product Pack - 273 - Renters Ins. Quote - Mobile,273-2 Renters Estimate,Renters,,Google
Legacy - Call  - Product Pack - 273 - Renters Ins. Quote - Mobile,273-3 Renters Online Quote,Renters,,Google
Legacy - Call  - Product Pack - 273 - Renters Ins. Quote - Mobile,273-4 Renters and Auto Quote,Renters,,Google
Legacy - Call  - Product Pack - 273 - Renters Ins. Quote - Mobile,273-5 Tenant Insurance Quote,Renters,,Google
Legacy - Call  - Product Pack - 273 - Renters Ins. Quote - Mobile,273-6 Renters Insurance,Renters,,Google
Legacy - Call - Fire 172 - SF Renters Insurance,F172-001 SF Renters Calls,Renters,,Google
Legacy - Call Only - 172 - SF Renters Insurance - Mobile,GM172,Renters,,Google
Legacy - Call Only - 173 - SF Renters Ins. Quote -  Mobile,GM173,Renters,,Google
Legacy - Call Only - Product Pack - 273 - Renters Ins. Quote - Mobile,273-1 Renters Insurance Quote,Renters,,Google
Legacy - Call Only - Product Pack - 273 - Renters Ins. Quote - Mobile,273-2 Renters Estimate,Renters,,Google
Legacy - Call Only - Product Pack - 273 - Renters Ins. Quote - Mobile,273-3 Renters Online Quote,Renters,,Google
Legacy - Call Only - Product Pack - 273 - Renters Ins. Quote - Mobile,273-4 Renters and Auto Quote,Renters,,Google
Legacy - Call Only - Product Pack - 273 - Renters Ins. Quote - Mobile,273-5 Tenant Insurance Quote,Renters,,Google
Legacy - Call Only - Product Pack - 273 - Renters Ins. Quote - Mobile,273-6 Renters Insurance,Renters,,Google
Legacy - Custom - 172 - SF Renters Insurance - Desktop,172-1 SF Renters Insurance,Renters,MLGD172-1R,Google
Legacy - Custom - 172 - SF Renters Insurance - Desktop,172-2 SF Tenant Insurance,Renters,MLGD172-2R,Google
Legacy - Custom - 172 - SF Renters Insurance - Desktop,GD172,Renters,GD172R,Google
Legacy - Custom - 172 - SF Renters Insurance - Mobile,172-1 SF Renters Insurance,Renters,MLGM172-1R,Google
Legacy - Custom - 172 - SF Renters Insurance - Mobile,172-2 SF Tenant Insurance,Renters,MLGM172-2R,Google
Legacy - Custom - 172 - SF Renters Insurance - Mobile,GM172,Renters,,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Desktop,173-1 SF Renters Insurance Quote,Renters,MLGD173-1R,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Desktop,173-2 SF Renters Estimate,Renters,MLGD173-2R,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Desktop,173-3 SF Renters Online Quote,Renters,,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Desktop,173-4 SF Renters and Auto Quote,Renters,MLGD173-4R,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Desktop,173-5 SF Tenant Insurance Quote,Renters,MLGD173-5R,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Desktop,GD173,Renters,GD173R,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Mobile,173-1 SF Renters Insurance Quote,Renters,MLGM173-1R,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Mobile,173-2 SF Renters Estimate,Renters,,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Mobile,173-3 SF Renters Online Quote,Renters,MLGM173-3R,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Mobile,173-4 SF Renters and Auto Quote,Renters,MLGM173-4R,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Mobile,173-5 SF Tenant Insurance Quote,Renters,MLGM173-5R,Google
Legacy - Custom - 173 - SF Renters Ins. Quote - Mobile,GM173,Renters,,Google
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLGDF172-001RE2,Google
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLGDF172-002RE2,Google
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLGDF172-003RE2,Google
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-004 SF Renters Estimate,Renters,MLGDF172-004RE2,Google
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-005 SF Renters Online Quote,Renters,MLGDF172-005RE2,Google
Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-006 SF Tenant Insurance Quote,Renters,MLGDF172-006R,Google
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLGMF172-001RE1,Google
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-002 SF Tenant Insurance,Renters,MLGMF172-002R,Google
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-003 SF Renters Insurance Quote,Renters,MLGMF172-003RE2,Google
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-004 SF Renters Estimate,Renters,MLGMF172-004RE2,Google
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-005 SF Renters Online Quote,Renters,MLGMF172-005R,Google
Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-006 SF Tenant Insurance Quote,Renters,MLGMF172-006R,Google
Legacy - Fringe Ads - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLGDF172-001HVT1,Google
Legacy - Fringe Ads - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLGDF172-002HVT1,Google
Legacy - Fringe Ads - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLGDF172-003HVT1,Google
Legacy - Fringe Ads - SF Renters Insurance - Desktop,F172-004 SF Renters Estimate,Renters,MLGDF172-004HVT1,Google
Legacy - Fringe Ads - SF Renters Insurance - Desktop,F172-005 SF Renters Online Quote,Renters,MLGDF172-005HVT2,Google
Legacy - Fringe Ads - SF Renters Insurance - Desktop,F172-006 SF Tenant Insurance Quote,Renters,MLGDF172-006HVT2,Google
Legacy - Fringe Ads - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLGMF172-001HVT1,Google
Legacy - Fringe Ads - SF Renters Insurance - Mobile,F172-002 SF Tenant Insurance,Renters,MLGMF172-002HVT1,Google
Legacy - Fringe Ads - SF Renters Insurance - Mobile,F172-003 SF Renters Insurance Quote,Renters,MLGMF172-003HVT2,Google
Legacy - Fringe Ads - SF Renters Insurance - Mobile,F172-004 SF Renters Estimate,Renters,MLGMF172-004HVT2,Google
Legacy - Fringe Ads - SF Renters Insurance - Mobile,F172-005 SF Renters Online Quote,Renters,MLGMF172-005HVT1,Google
Legacy - Fringe Ads - SF Renters Insurance - Mobile,F172-006 SF Tenant Insurance Quote,Renters,MLGMF172-006HVT1,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Desktop,273-1 Renters Insurance Quote,Renters,MLGD273-1R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Desktop,273-2 Renters Estimate,Renters,MLGD273-2R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Desktop,273-3 Renters Online Quote,Renters,MLGD273-3R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Desktop,273-4 Renters and Auto Quote,Renters,MLGD273-4R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Desktop,273-5 Tenant Insurance Quote,Renters,MLGD273-5R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Desktop,273-6 Renters Insurance [City],Renters,MLGD273-6R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Desktop,273-7 Renters Insurance Quote [City],Renters,MLGD273-7R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Mobile,273-1 Renters Insurance Quote,Renters,MLGM273-1R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Mobile,273-2 Renters Estimate,Renters,MLGM273-2R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Mobile,273-3 Renters Online Quote,Renters,MLGM273-3R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Mobile,273-4 Renters and Auto Quote,Renters,MLGM273-4R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Mobile,273-5 Tenant Insurance Quote,Renters,MLGM273-5R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Mobile,273-6 Renters Insurance [City],Renters,MLGM273-6R,Google
Legacy - Product Pack - 273 - Renters Ins. Quote - Mobile,273-7 Renters Insurance Quote [City],Renters,MLGM273-7R,Google
Legacy - Product Pack - SF Renters Insurance - Desktop,SF Renters Estimate,Renters,MLGDPPR-004RE1,Google
Legacy - Product Pack - SF Renters Insurance - Desktop,SF Renters Insurance,Renters,MLGDPPR-001R,Google
Legacy - Product Pack - SF Renters Insurance - Desktop,SF Renters Insurance Quote,Renters,MLGDPPR-003RE1,Google
Legacy - Product Pack - SF Renters Insurance - Desktop,SF Renters Online Quote,Renters,MLGDPPR-005RE1,Google
Legacy - Product Pack - SF Renters Insurance - Desktop,SF Tenant Insurance,Renters,MLGDPPR-002RE1,Google
Legacy - Product Pack - SF Renters Insurance - Desktop,SF Tenant Insurance Quote,Renters,MLGDPPR-006RE2,Google
Legacy - Product Pack - SF Renters Insurance - Mobile,SF Renters Estimate,Renters,MLGMPPR-004R,Google
Legacy - Product Pack - SF Renters Insurance - Mobile,SF Renters Insurance,Renters,MLGMPPR-001RE2,Google
Legacy - Product Pack - SF Renters Insurance - Mobile,SF Renters Insurance Quote,Renters,MLGMPPR-003RE2,Google
Legacy - Product Pack - SF Renters Insurance - Mobile,SF Renters Online Quote,Renters,MLGMPPR-005RE2,Google
Legacy - Product Pack - SF Renters Insurance - Mobile,SF Tenant Insurance,Renters,MLGMPPR-002R,Google
Legacy - Product Pack - SF Renters Insurance - Mobile,SF Tenant Insurance Quote,Renters,MLGMPPR-006RE2,Google
Legacy -Product Pack - SF Renters Insurance - Desktop,SF Renters Insurance,Renters,MLGDPPR-001R,Google
Legacy -Product Pack - SF Renters Insurance - Mobile,SF Renters Insurance,Renters,MLGMPPR-001RE1,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-001 SF Renters Insurance,Renters,MLGDF172-001R,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-002 SF Tenant Insurance,Renters,MLGDF172-002RE2,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-003 SF Renters Insurance Quote,Renters,MLGDF172-003R,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-004 SF Renters Estimate,Renters,MLGDF172-004R,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-005 SF Renters Online Quote,Renters,MLGDF172-005RE1,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Desktop,F172-006 SF Tenant Insurance Quote,Renters,MLGDF172-006RE1,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-001 SF Renters Insurance,Renters,MLGMF172-001RE2,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-002 SF Tenant Insurance,Renters,MLGMF172-002RE1,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-003 SF Renters Insurance Quote,Renters,MLGMF172-003RE2,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-004 SF Renters Estimate,Renters,MLGMF172-004R,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-005 SF Renters Online Quote,Renters,MLGMF172-005RE2,Google
MD - Legacy - Fire 172 - SF Renters Insurance - Mobile,F172-006 SF Tenant Insurance Quote,Renters,MLGMF172-006RE1,Google
MOA - 172 - SF Renters Insurance - Desktop,172-1 - SF Renters,Renters,GD172-1R,Google
MOA - 172 - SF Renters Insurance - Desktop,172-1 SF Renters Insurance,Renters,MLGD172-1R,Google
MOA - 172 - SF Renters Insurance - Desktop,172-2 - SF Renters Insurance,Renters,GD172-2R,Google
MOA - 172 - SF Renters Insurance - Desktop,172-2 SF Tenant Insurance,Renters,MLGD172-2R,Google
MOA - 172 - SF Renters Insurance - Desktop,172-3 - State Farm Renters Online,Renters,GD172-3,Google
MOA - 172 - SF Renters Insurance - Desktop,GD172,Renters,GD172,Google
MOA - 172 - SF Renters Insurance - Mobile,172-1 - SF Renters,Renters,GM172-1R,Google
MOA - 172 - SF Renters Insurance - Mobile,172-1 SF Renters Insurance,Renters,MLGM172-1R,Google
MOA - 172 - SF Renters Insurance - Mobile,172-2 - SF Renters Insurance,Renters,GM172-2,Google
MOA - 172 - SF Renters Insurance - Mobile,172-2 SF Tenant Insurance,Renters,MLGM172-2R,Google
MOA - 172 - SF Renters Insurance - Mobile,172-3 - State Farm Renters Online,Renters,GM172-3R,Google
MOA - 172 - SF Renters Insurance - Mobile,GM172,Renters,GM172,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-1 - State Farm Renters Quote,Renters,GD173,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-1 SF Renters Insurance Quote,Renters,MLGD173-1R,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-10 - State Farm Renters Insurance Estimate Online,Renters,GD173-10,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-11 - State Farm Renters Insurance Estimate,Renters,GD172-11R,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-12 - State Farm Renters Estimates,Renters,GD173-12,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-13 - State Farm Renters Estimate Online,Renters,GD173-13,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-14 - State Farm Renters Estimate,Renters,GD173-14,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-15 - State Farm Insurance Renters Quotes,Renters,GD172-15R,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-16 - State Farm Insurance Renters Quote,Renters,GD173-16,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-17 - State Farm Insurance Renters Estimates,Renters,,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-18 - State Farm Insurance Renters Estimate,Renters,GD172-18R,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-19 - State Farm Insurance Quote Renters,Renters,GD173-19,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-2 - State Farm Renters Quotes,Renters,GD173-2,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-2 SF Renters Estimate,Renters,MLGD173-2R,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-20 - State Farm Insurance Estimate Renters,Renters,GD173-20,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-21 - Renters Quote State Farm Insurance,Renters,GD173-21,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-22 - Renters Quote State Farm,Renters,GD173-22,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-23 - Renters Insurance Quote State Farm,Renters,,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-24 - Renters Insurance Estimate State Farm,Renters,GD173-24,Google
MOA - 173 - SF Renters Ins. Quote - Desktop,173-25 - Renters Estimate State Farm Insurance,Renters,GD172-25R,Google
